Logged,parentName,parentCmd,parentFilePath,objectUser,osDescription,processName,processFilePath,processCmd,objectFilePath,processSigner
03/10/2023 12:19,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,"""C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe"" /update /allusers",,Windows 10 Enterprise (64 bit) build 19045,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe /update /allusers  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\darkTheme\infiniteLightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:19,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,"""C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe"" /update /allusers",,Windows 10 Enterprise (64 bit) build 19045,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe /update /allusers  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\darkTheme\infiniteDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:18,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,,Windows 10 Enterprise (64 bit) build 19045,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,"""C:\WINDOWS\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe"" -ServerName:ShellFeedsUI.AppX88fpyyrd21w8wqe62wzsjh5agex7tf1e.mca",C:\Users\karen.reece\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\HVMTAUIM\th[1].webp,"[""Microsoft Windows""]"
03/10/2023 12:17,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,"""C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe"" /update /allusers",,Windows 10 Enterprise (64 bit) build 19045,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe /update /allusers  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\lightTheme\lightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:17,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,"""C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe"" /update /allusers",,Windows 10 Enterprise (64 bit) build 19045,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe /update /allusers  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\lightTheme\infiniteLightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:17,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,"""C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe"" /update /allusers",,Windows 10 Enterprise (64 bit) build 19045,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe /update /allusers  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\lightTheme\infiniteDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:17,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,"""C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe"" /update /allusers",,Windows 10 Enterprise (64 bit) build 19045,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe /update /allusers  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\darkTheme\lightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:17,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,"""C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe"" /update /allusers",,Windows 10 Enterprise (64 bit) build 19045,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe /update /allusers  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\darkTheme\infiniteLightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:17,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,"""C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe"" /update /allusers",,Windows 10 Enterprise (64 bit) build 19045,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe,C:\ProgramData\MspPlatform\PME\ThirdPartyPatch\Downloads\bf76d9e7-15e5-4f5b-957b-557757c9a8ac\OneDriveSetup.exe /update /allusers  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\darkTheme\infiniteDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:17,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,"""C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe"" /update /allusers /updateSource:ODSU",,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe /update /allusers /updateSource:ODSU  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.189.0910.0001\images\lightTheme\lightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:17,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,"""C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe"" /update /allusers /updateSource:ODSU",,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe /update /allusers /updateSource:ODSU  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.189.0910.0001\images\lightTheme\infiniteLightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:17,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,"""C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe"" /update /allusers /updateSource:ODSU",,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe /update /allusers /updateSource:ODSU  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.189.0910.0001\images\lightTheme\infiniteDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:17,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,"""C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe"" /update /allusers /updateSource:ODSU",,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe /update /allusers /updateSource:ODSU  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.189.0910.0001\images\darkTheme\lightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:17,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,"""C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe"" /update /allusers /updateSource:ODSU",,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe /update /allusers /updateSource:ODSU  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.189.0910.0001\images\darkTheme\infiniteLightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:17,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,"""C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe"" /update /allusers /updateSource:ODSU",,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\StandaloneUpdater\OneDriveSetup.exe /update /allusers /updateSource:ODSU  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.189.0910.0001\images\darkTheme\infiniteDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:16,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart,,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\lightTheme\lightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:16,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart,,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\lightTheme\infiniteLightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:16,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart,,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\lightTheme\infiniteDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:16,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart,,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\darkTheme\lightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:16,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart,,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\darkTheme\infiniteLightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:16,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart,,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\darkTheme\infiniteDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:15,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\windows\system32\svchost.exe -k DcomLaunch -p,,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2338.7.0_x64__cv1g1gvanyjgm\WhatsApp.exe,C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2338.7.0_x64__cv1g1gvanyjgm\WhatsApp.exe,"""C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2338.7.0_x64__cv1g1gvanyjgm\WhatsApp.exe"" -ServerName:App.AppXkf4yh0averk473g9chjmra34tgccdh3d.mca",C:\Users\nayeem.an-noor\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalState\shared\transfers\2023_39\tbkhtSIlCMU8r31FlYMi4yHNG8ht0tzYWLZQo9UuKMk=_plaintext_638319285180616055.webp,
03/10/2023 12:12,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p,,Windows 10 Enterprise (64 bit) build 19045,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,"""C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe"" -ServerName:CortanaUI.AppX8z9r6jm96hw4bsbneegw0kyxx296wr9t.mca",C:\Users\juilee.gangan\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\0LUBKSJO\th[1].webp,"[""Microsoft Windows""]"
03/10/2023 12:09,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart,,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\lightTheme\lightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:09,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart,,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\lightTheme\infiniteLightRayDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:09,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart,,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\lightTheme\infiniteDiamond.webp,"[""Microsoft Corporation""]"
03/10/2023 12:09,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart,,Windows 10 Enterprise (64 bit) build 19045,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe,C:\Program Files\Microsoft OneDrive\Update\OneDriveSetup.exe Files\Microsoft OneDrive\Update\OneDriveSetup.exe /allusers /update /restart  /permachine  /childprocess  /renameReplaceOneDriveExe  /renameReplaceODSUExe  /removeNonCurrentVersions  /enableODSUReportingMode  /installWebView2 /cusid:S-1-5-18 ,C:\Program Files\Microsoft OneDrive\23.194.0917.0001\images\darkTheme\lightRayDiamond.webp,"[""Microsoft Corporation""]"
