Logged,eventSubClass,pAttackPhase,tags,dhost,app,remarks,dpt,shost,hostName,tacticId
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",192.168.141.53,HTTP,"[""IP address: 192.168.141.53"", ""Port: 8091""]",8091,192.168.113.12,scr-trn-ib-cb1.health.local,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.3.11,HTTP,"[""IP address: 172.30.3.11"", ""Port: 83""]",83,172.30.3.68,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.5.141.11,SSH,"[""IP address: 10.5.141.11"", ""Port: 6973""]",6973,10.5.141.10,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.48,HTTP,"[""IP address: 10.102.104.48"", ""Port: 2380""]",2380,10.102.104.49,etcd2,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",192.168.141.53,HTTP,"[""IP address: 192.168.141.53"", ""Port: 8091""]",8091,192.168.113.12,scr-trn-ib-cb1.health.local,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.46,HTTP,"[""IP address: 10.102.104.46"", ""Port: 8090""]",8090,10.102.104.48,10.102.104.46,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.49,HTTP,"[""IP address: 10.102.104.49"", ""Port: 2380""]",2380,10.102.104.48,etcd3,"[""TA0011""]"
13/09/2023 08:00,Login Success,Lateral Movement,"[""XSAE.PDI-100119-4443"",""threat.pua"",""mitre.t1021.004""]",10.5.141.10,SSH,"[""IP address: 10.5.141.10""]",38233,10.5.141.11,,"[""TA0008""]"
13/09/2023 08:00,,,"[""MITRE.T1071"",""XSAE.F2061"",""MITRE.T1071.003""]",192.168.141.53,HTTP,"[""URL: http://scr-trn-ib-cb1.health.local:8091/pools""]",8091,192.168.113.12,scr-trn-ib-cb1.health.local,
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.48,HTTP,"[""IP address: 10.102.104.48"", ""Port: 2380""]",2380,10.102.104.47,etcd2,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.48,HTTP,"[""IP address: 10.102.104.48"", ""Port: 2379""]",2379,10.102.104.49,http,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.127.9,HTTP,"[""IP address: 10.102.127.9"", ""Port: 7777""]",7777,10.102.127.10,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",192.168.141.53,HTTP,"[""IP address: 192.168.141.53"", ""Port: 8091""]",8091,192.168.113.12,scr-trn-ib-cb1.health.local,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.82.53,HTTP,"[""IP address: 172.30.82.53"", ""Port: 83""]",83,172.30.81.73,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.14.37,HTTP,"[""IP address: 172.30.14.37"", ""Port: 81""]",81,172.30.14.5,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.51,HTTP,"[""IP address: 10.102.104.51"", ""Port: 60400""]",60400,10.102.104.48,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.14.21,HTTP,"[""IP address: 172.30.14.21"", ""Port: 81""]",81,172.30.14.5,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.2.93,HTTP,"[""IP address: 172.30.2.93"", ""Port: 85""]",85,172.30.3.68,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.82.52,HTTP,"[""IP address: 172.30.82.52"", ""Port: 83""]",83,172.30.81.72,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.82.53,HTTP,"[""IP address: 172.30.82.53"", ""Port: 83""]",83,172.30.81.72,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.2.93,HTTP,"[""IP address: 172.30.2.93"", ""Port: 84""]",84,172.30.3.68,,"[""TA0011""]"
13/09/2023 08:00,Login Success,Lateral Movement,"[""XSAE.PDI-100119-4443"",""threat.pua"",""mitre.t1021.004""]",10.102.104.48,SSH,"[""IP address: 10.102.104.48""]",43440,10.102.104.53,,"[""TA0008""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.51,HTTP,"[""IP address: 10.102.104.51"", ""Port: 38156""]",38156,10.102.104.48,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.82.53,HTTP,"[""IP address: 172.30.82.53"", ""Port: 82""]",82,172.30.81.72,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.82.53,HTTP,"[""IP address: 172.30.82.53"", ""Port: 82""]",82,172.30.81.73,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.52,HTTP,"[""IP address: 10.102.104.52"", ""Port: 37872""]",37872,10.102.104.48,,"[""TA0011""]"
13/09/2023 08:00,Login Success,Lateral Movement,"[""XSAE.PDI-100119-4443"",""threat.pua"",""mitre.t1021.004""]",10.102.104.48,SSH,"[""IP address: 10.102.104.48""]",43424,10.102.104.53,,"[""TA0008""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.3.10,HTTP,"[""IP address: 172.30.3.10"", ""Port: 81""]",81,172.30.3.68,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.52,HTTP,"[""IP address: 10.102.104.52"", ""Port: 60760""]",60760,10.102.104.48,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.2.94,HTTP,"[""IP address: 172.30.2.94"", ""Port: 82""]",82,172.30.3.68,,"[""TA0011""]"
13/09/2023 08:00,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.82.52,HTTP,"[""IP address: 172.30.82.52"", ""Port: 82""]",82,172.30.81.72,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.3.11,HTTP,"[""IP address: 172.30.3.11"", ""Port: 88""]",88,172.30.3.68,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.82.52,HTTP,"[""IP address: 172.30.82.52"", ""Port: 82""]",82,172.30.81.73,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.14.38,HTTP,"[""IP address: 172.30.14.38"", ""Port: 8091""]",8091,172.30.14.45,couchbase,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.2.94,HTTP,"[""IP address: 172.30.2.94"", ""Port: 84""]",84,172.30.3.68,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,10.102.104.51,HTTP,"[""IP address: 10.102.104.51"", ""Port: 40038""]",40038,10.102.104.48,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.52,HTTP,"[""IP address: 10.102.104.52"", ""Port: 43382""]",43382,10.102.104.48,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.62,HTTP,"[""IP address: 10.102.104.62"", ""Port: 8090""]",8090,10.102.104.48,10.102.104.62,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,10.102.104.49,HTTP,"[""IP address: 10.102.104.49"", ""Port: 2380""]",2380,10.102.104.48,etcd3,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.62,HTTP,"[""IP address: 10.102.104.62"", ""Port: 8090""]",8090,10.102.104.48,10.102.104.62,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.82.52,HTTP,"[""IP address: 172.30.82.52"", ""Port: 83""]",83,172.30.81.72,penaltynotice.homeoffice.gov.uk,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",10.102.104.62,HTTP,"[""IP address: 10.102.104.62"", ""Port: 7090""]",7090,10.102.104.48,10.102.104.62,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,10.102.104.47,HTTP,"[""IP address: 10.102.104.47"", ""Port: 2380""]",2380,10.102.104.48,etcd1,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.2.91,HTTP,"[""IP address: 172.30.2.91"", ""Port: 81""]",81,172.30.3.68,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.14.38,HTTP,"[""IP address: 172.30.14.38"", ""Port: 8091""]",8091,172.30.14.37,couchbase,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.2.92,HTTP,"[""IP address: 172.30.2.92"", ""Port: 87""]",87,172.30.3.68,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.2.93,HTTP,"[""IP address: 172.30.2.93"", ""Port: 83""]",83,172.30.3.68,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.82.52,HTTP,"[""IP address: 172.30.82.52"", ""Port: 83""]",83,172.30.81.73,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,10.102.104.48,HTTP,"[""IP address: 10.102.104.48"", ""Port: 2380""]",2380,10.102.104.49,etcd2,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,10.102.104.52,HTTP,"[""IP address: 10.102.104.52"", ""Port: 60756""]",60756,10.102.104.48,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.3.10,HTTP,"[""IP address: 172.30.3.10"", ""Port: 86""]",86,172.30.3.68,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,10.102.104.48,HTTP,"[""IP address: 10.102.104.48"", ""Port: 2380""]",2380,10.102.104.47,etcd2,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,10.102.127.9,HTTP,"[""IP address: 10.102.127.9"", ""Port: 7777""]",7777,10.102.127.10,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.14.37,HTTP,"[""IP address: 172.30.14.37"", ""Port: 81""]",81,172.30.14.5,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.82.53,HTTP,"[""IP address: 172.30.82.53"", ""Port: 83""]",83,172.30.81.73,,"[""TA0011""]"
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,Port Mis-use,,,152.114.96.151,TLS,"[""IP address: 152.114.96.151"", ""Port: 11000""]",11000,152.114.96.150,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.82.53,HTTP,"[""IP address: 172.30.82.53"", ""Port: 82""]",82,172.30.81.72,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.14.21,HTTP,"[""IP address: 172.30.14.21"", ""Port: 81""]",81,172.30.14.5,,"[""TA0011""]"
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,Port Mis-use,,,172.30.24.244,HTTP,"[""IP address: 172.30.24.244"", ""Port: 8001""]",8001,172.30.24.253,ncstest.northgateps.com,"[""TA0011""]"
13/09/2023 07:59,,,"[""MITRE.T1071"",""XSAE.F2061"",""MITRE.T1071.003""]",172.30.24.244,HTTP,"[""URL: http://ncstest.northgateps.com:8000/api/editor/document?editorSessionID=87204fa2c2d54e1681d6f39f2eccd833000091694591991223gEV0mnGpfsdEhfsQAaVetnWBCKBnrIqjfNQUIH16KZOncNQtmy""]",8001,172.30.24.253,ncstest.northgateps.com,
13/09/2023 07:59,Port Mis-use,,,192.168.141.59,POP3,"[""IP address: 192.168.141.59"", ""Port: 61982""]",61982,192.168.141.33,,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.30.24.244,HTTP,"[""IP address: 172.30.24.244"", ""Port: 8001""]",8001,172.30.24.254,ncstest.northgateps.com,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,192.168.141.52,HTTP,"[""IP address: 192.168.141.52"", ""Port: 8092""]",8092,192.168.113.11,192.168.141.52,"[""TA0011""]"
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,Port Mis-use,,,192.168.141.65,POP3,"[""IP address: 192.168.141.65"", ""Port: 58699""]",58699,192.168.141.33,,"[""TA0011""]"
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,Login Success,Lateral Movement,,10.102.104.48,SSH,"[""IP address: 10.102.104.48""]",43414,10.102.104.53,,"[""TA0008""]"
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,Port Mis-use,,"[""MITRE.T1071.001"",""XSAE.F4482"",""MITRE.T1008"",""MITRE.T1571""]",172.30.8.78,HTTP,"[""IP address: 172.30.8.78"", ""Port: 443""]",443,172.30.8.71,,"[""TA0011""]"
13/09/2023 07:59,,,,,TLS,,,,,
13/09/2023 07:59,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:59,Port Mis-use,,,10.102.104.46,HTTP,"[""IP address: 10.102.104.46"", ""Port: 7090""]",7090,10.102.104.48,10.102.104.46,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,172.29.100.99,TLS,"[""IP address: 172.29.100.99"", ""Port: 5275""]",5275,172.29.100.158,,"[""TA0011""]"
13/09/2023 07:59,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:59,,,"[""MITRE.T1071"",""XSAE.F2061"",""MITRE.T1071.003""]",172.30.14.22,HTTP,"[""URL: http://reg-uat-nnr-cb1.health.local:8091/pools/default/bucketsStreaming/persisted-cache?bucket_uuid=1e2afded2fb2f5382c693112b41f42a5""]",8091,172.30.14.28,reg-uat-nnr-cb1.health.local,
13/09/2023 07:59,Port Mis-use,,,172.30.14.22,HTTP,"[""IP address: 172.30.14.22"", ""Port: 8092""]",8092,172.30.14.28,172.30.14.22,"[""TA0011""]"
13/09/2023 07:59,Port Mis-use,,,10.5.141.10,SSH,"[""IP address: 10.5.141.10"", ""Port: 6973""]",6973,10.5.141.11,,"[""TA0011""]"
13/09/2023 07:59,Login Success,Lateral Movement,,10.5.141.11,SSH,"[""IP address: 10.5.141.11""]",19455,10.5.141.10,,"[""TA0008""]"
13/09/2023 07:59,Port Mis-use,,,10.102.104.62,HTTP,"[""IP address: 10.102.104.62"", ""Port: 7090""]",7090,10.102.104.48,10.102.104.62,"[""TA0011""]"
13/09/2023 07:58,Internal Network,Lateral Movement,,172.30.82.53,TCP,"[""Source Mobile OS: Windows 7 64bit"", ""Accessed IP address: 172.30.82.53""]",83,172.30.81.72,,"[""TA0011""]"
13/09/2023 07:58,Internal Network,Lateral Movement,,172.30.82.53,TCP,"[""Source Mobile OS: Windows 7 64bit"", ""Accessed IP address: 172.30.82.53""]",83,172.30.81.72,,"[""TA0011""]"
13/09/2023 07:58,Internal Network,Lateral Movement,,172.30.82.53,TCP,"[""Source Mobile OS: Windows 7 64bit"", ""Accessed IP address: 172.30.82.53""]",83,172.30.81.72,,"[""TA0011""]"
13/09/2023 07:58,Internal Network,Lateral Movement,,172.30.82.53,TCP,"[""Source Mobile OS: Windows 7 64bit"", ""Accessed IP address: 172.30.82.53""]",83,172.30.81.72,penaltynotice.homeoffice.gov.uk,"[""TA0011""]"
13/09/2023 07:58,Internal Network,Lateral Movement,,172.30.82.53,TCP,"[""Source Mobile OS: Windows 7 64bit"", ""Accessed IP address: 172.30.82.53""]",83,172.30.81.72,,"[""TA0011""]"
13/09/2023 07:58,Internal Network,Lateral Movement,,172.30.82.53,TCP,"[""Source Mobile OS: Windows 7 64bit"", ""Accessed IP address: 172.30.82.53""]",83,172.30.81.72,penaltynotice.homeoffice.gov.uk,"[""TA0011""]"
13/09/2023 07:58,Internal Network,Lateral Movement,,172.30.82.53,TCP,"[""Source Mobile OS: Windows 7 64bit"", ""Accessed IP address: 172.30.82.53""]",83,172.30.81.72,penaltynotice.homeoffice.gov.uk,"[""TA0011""]"
13/09/2023 07:58,Internal Network,Lateral Movement,,172.30.82.53,TCP,"[""Source Mobile OS: Windows 7 64bit"", ""Accessed IP address: 172.30.82.53""]",83,172.30.81.72,penaltynotice.homeoffice.gov.uk,"[""TA0011""]"
13/09/2023 07:58,Port Mis-use,,,10.5.141.11,SSH,"[""IP address: 10.5.141.11"", ""Port: 6973""]",6973,10.5.141.10,,"[""TA0011""]"
13/09/2023 07:58,Login Success,Lateral Movement,,10.5.141.10,SSH,"[""IP address: 10.5.141.10""]",25343,10.5.141.11,,"[""TA0008""]"
13/09/2023 07:56,Internal Network,Lateral Movement,,172.30.82.53,TCP,"[""Source Mobile OS: Windows 7 64bit"", ""Accessed IP address: 172.30.82.53""]",83,172.30.81.72,penaltynotice.homeoffice.gov.uk,"[""TA0011""]"
13/09/2023 07:55,,,,,TLS,,,,,
13/09/2023 07:55,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:55,,,,,TLS,,,,,
13/09/2023 07:55,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:55,Port Mis-use,,,192.168.141.53,HTTP,"[""IP address: 192.168.141.53"", ""Port: 8091""]",8091,192.168.113.12,scr-trn-ib-cb1.health.local,"[""TA0011""]"
13/09/2023 07:55,,,"[""MITRE.T1071"",""XSAE.F2061"",""MITRE.T1071.003""]",192.168.141.53,HTTP,"[""URL: http://scr-trn-ib-cb1.health.local:8091/pools/default/bucketsStreaming/memory-cache?bucket_uuid=6c227e37f48a7f83df25e65a2faf5002""]",8091,192.168.113.12,scr-trn-ib-cb1.health.local,
13/09/2023 07:54,DNS,,,192.168.141.49,DNS Response,"[""IP address: 192.168.141.49"", ""Domain: motd.ubuntu.com""]",34687,172.20.54.148,motd.ubuntu.com,"[""TA0011""]"
13/09/2023 07:54,DNS,,,192.168.141.49,DNS Response,"[""IP address: 192.168.141.49"", ""Domain: motd.ubuntu.com""]",44471,172.20.54.147,motd.ubuntu.com,"[""TA0011""]"
13/09/2023 07:54,DNS,,,192.168.141.49,DNS Response,"[""IP address: 192.168.141.49"", ""Domain: motd.ubuntu.com""]",40491,172.20.54.147,motd.ubuntu.com,"[""TA0011""]"
13/09/2023 07:54,DNS,,,192.168.141.49,DNS Response,"[""IP address: 192.168.141.49"", ""Domain: motd.ubuntu.com""]",36156,172.20.54.148,motd.ubuntu.com,"[""TA0011""]"
13/09/2023 07:54,DNS,,,192.168.141.49,DNS Response,"[""IP address: 192.168.141.49"", ""Domain: motd.ubuntu.com""]",39043,172.20.54.148,motd.ubuntu.com,"[""TA0011""]"
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:54,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,,
13/09/2023 07:53,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:53,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:53,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:53,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:52,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:51,,,,,TLS,,,,,
13/09/2023 07:50,Internal Network,Lateral Movement,,172.30.82.53,TCP,"[""Source Mobile OS: Linux x86_64"", ""Accessed IP address: 172.30.82.53""]",83,172.30.81.72,,"[""TA0011""]"
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:50,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:49,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:49,,,,,TLS,,,,,
13/09/2023 07:48,,,,,TLS,,,,,
13/09/2023 07:48,,,,,TLS,,,,,
13/09/2023 07:48,,,,,TLS,,,,,
13/09/2023 07:48,,,,,TLS,,,,,
13/09/2023 07:48,,,,,TLS,,,,,
13/09/2023 07:48,,,,,TLS,,,,,
13/09/2023 07:48,,,,,TLS,,,,,
13/09/2023 07:48,,,,,TLS,,,,,
13/09/2023 07:48,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:47,,,,,TLS,,,,,
13/09/2023 07:47,,,,,TLS,,,,172.29.100.99,
13/09/2023 07:46,,,,,TLS,,,,,
13/09/2023 07:46,,,,,TLS,,,,,
13/09/2023 07:46,,,,,TLS,,,,,
13/09/2023 07:46,,,,,TLS,,,,,
13/09/2023 07:46,,,,,TLS,,,,,
13/09/2023 07:46,,,,,TLS,,,,,
13/09/2023 07:46,,,,,TLS,,,,,
13/09/2023 07:46,,,,,TLS,,,,,
